,ID,State,Name,County,Lat,Lon,Combust,Fuel,FuelCat,Capacity,HeatInput,NetGen,NOX,SO2,CO2,CoalGen,OilGen,GasGen,NuclearGen,HydroGen,BiomassGen,WindGen,SolarGen,GeoGen,OtherFossilGen,OtherGen,NonRenewGen,RenewGen,CombGen,NonCombGen,CoalPortion,CapFac,SO2OutRate,CO2OutRate,NOXOutRate,NOXInRate,CO2InRate,SO2InRate
4576,4577,TX,Goodyear Beaumont Chemical Plant,Jefferson,29.9728,-94.2142,1.0,NG,GAS,34.8,4123049.1,339639.8,139.18,19.8,242345.2,0.0,1487.8,338152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339639.8,0.0,339639.8,0.0,0.0,1.1141283524904215,5.8297054703247385e-05,0.7135359283570418,0.00040978707442413997,3.3756571077458184e-05,0.058778150374197584,4.802271212341371e-06
4577,4578,TX,Graham,Young,33.135,-98.6117,1.0,NG,GAS,634.7,5657388.3,491125.0,611.09,1.7,336553.2,0.0,0.0,491125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491125.0,0.0,491125.0,0.0,0.0,0.08833227937119108,3.461440570119623e-06,0.6852699414609316,0.0012442657164672946,0.00010801627316265353,0.05948914625499544,3.004920132492939e-07
4578,4579,TX,Granite Shoals,Burnet,30.556,-98.3384,0.0,WAT,HYDRO,60.0,0.0,30131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30131.0,0.0,30131.0,0.0,0.05732686453576864,0.0,0.0,0.0,,,
4579,4580,TX,Green Power 2,Galveston,29.3775,-94.9328,1.0,NG,GAS,861.0,21443063.3,4054531.2,124.79,55.63,1275630.7,0.0,116925.5,3937605.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4054531.2,0.0,4054531.2,0.0,0.0,0.5375679760711501,1.3720451824368746e-05,0.31461854332259176,3.077791089633248e-05,5.8195976131824414e-06,0.059489200873645696,2.594312166209946e-06
4580,4581,TX,Greens Bayou,Harris,29.8208,-95.2194,1.0,NG,GAS,878.4,3194038.5,184858.0,176.39,0.96,188650.6,0.0,0.0,184858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184858.0,0.0,184858.0,0.0,0.0,0.024023806256289974,5.193175302123792e-06,1.0205162881779528,0.000954191866189183,5.522475699651084e-05,0.05906334566724853,3.0055993376410456e-07
4581,4582,TX,Gregory Power Facility,San Patricio,27.8881,-97.2572,1.0,NG,GAS,432.0,13974072.1,2729696.0,217.37,4.19,831307.2,0.0,0.0,2729696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729696.0,0.0,2729696.0,0.0,0.0,0.7213174361576188,1.5349694618008747e-06,0.30454204424228926,7.963157802187496e-05,1.555523675879703e-05,0.05948925939776709,2.9984101770878944e-07
4582,4583,TX,Guadalupe Generating Station,Guadalupe,29.6237,-98.1395,1.0,NG,GAS,1142.2,31734394.2,4340171.0,543.46,9.5,1887858.1,0.0,0.0,4340171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4340171.0,0.0,4340171.0,0.0,0.0,0.43377106505190255,2.188853849306859e-06,0.4349732072768562,0.00012521626452045325,1.7125267826918215e-05,0.05948933791211304,2.993597401017978e-07
4583,4584,TX,H 4,Gonzales,29.4953,-97.6253,0.0,WAT,HYDRO,2.4,0.0,11208.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11208.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11208.8,0.0,11208.8,0.0,0.5331430745814307,0.0,0.0,0.0,,,
4584,4585,TX,H 5,Gonzales,29.4681,-97.4919,0.0,WAT,HYDRO,2.4,0.0,11029.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11029.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11029.6,0.0,11029.6,0.0,0.5246194824961948,0.0,0.0,0.0,,,
4585,4586,TX,Hackberry Wind Farm,Shackelford,32.7683,-99.4228,0.0,WND,WIND,165.6,0.0,441334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441334.0,0.0,0.0,0.0,0.0,0.0,441334.0,0.0,441334.0,0.0,0.30423063772527736,0.0,0.0,0.0,,,
4586,4587,TX,Hal C Weaver Power Plant,Travis,30.2867,-97.7356,1.0,NG,GAS,152.5,2407323.7,366908.0,90.16,4.19,140839.2,0.0,0.0,366908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366908.0,0.0,366908.0,0.0,0.0,0.2746522943334082,1.1419756451208478e-05,0.3838542631940432,0.00024572917461598,3.745237917111022e-05,0.05850447116854289,1.7405220577523497e-06
4587,4588,TX,Handley,Tarrant,32.7278,-97.2186,1.0,NG,GAS,1433.3,4437895.0,362006.0,45.96,1.4,264061.4,0.0,0.0,362006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362006.0,0.0,362006.0,0.0,0.0,0.02883198621694611,3.867339215372121e-06,0.7294392910614742,0.00012695922167035905,1.0356261245477867e-05,0.05950149789483528,3.1546487692926486e-07
4588,4589,TX,Hardin County Peaking Facility,Hardin,30.3039,-94.2527,1.0,NG,GAS,173.0,696368.7,56276.0,11.13,0.21,41426.1,0.0,0.0,56276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56276.0,0.0,56276.0,0.0,0.0,0.03713410932509832,3.7316085009595565e-06,0.7361237472457175,0.0001977752505508565,1.5982912500231562e-05,0.05948874497087534,3.015643867968219e-07
4589,4590,TX,Harrington,Potter,35.2972,-101.7475,1.0,SUB,COAL,1080.0,68131067.2,6591308.0,6710.27,20315.72,6986016.2,6475094.8,0.0,116213.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6591308.0,0.0,6591308.0,0.0,0.982368719531844,0.6966966852697446,0.0030821985560377397,1.0598831370040667,0.0010180483145378733,9.849060459161573e-05,0.10253789478289575,0.00029818584729287786
4590,4591,TX,Harrison County Power Project,Harrison,32.3958,-94.4361,1.0,NG,GAS,570.0,8267784.9,1032914.0,75.78,2.48,491845.0,0.0,0.0,1032914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032914.0,0.0,1032914.0,0.0,0.0,0.2068641352239045,2.4009743308736254e-06,0.47617226603570095,7.336525596516264e-05,9.165695638743577e-06,0.0594893319007368,2.999594244402754e-07
4591,4592,TX,Hays Energy Project,Hays,29.7806,-97.9894,1.0,NG,GAS,989.0,21373098.4,2930341.0,142.99,6.41,1271459.1,0.0,0.0,2930341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930341.0,0.0,2930341.0,0.0,0.0,0.338234391087349,2.1874587292059183e-06,0.4338945876947427,4.8796368750258076e-05,6.690185827245338e-06,0.05948875900931613,2.999097220270132e-07
4592,4593,TX,Hidalgo Energy Center,Hidalgo,26.3417,-98.1757,1.0,NG,GAS,551.3,14707213.4,1908161.0,324.2,4.41,874917.3,0.0,0.0,1908161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908161.0,0.0,1908161.0,0.0,0.0,0.3951144534255686,2.3111257383417856e-06,0.45851335395702986,0.0001699018059796841,2.2043604806876604e-05,0.059488991979949106,2.998528599578218e-07
4593,4594,TX,High Plains Wind Power LLC,Carson,35.3503,-101.54,0.0,WND,WIND,10.0,0.0,30846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30846.0,0.0,0.0,0.0,0.0,0.0,30846.0,0.0,30846.0,0.0,0.35212328767123285,0.0,0.0,0.0,,,
4594,4595,TX,Hoover Company,El Paso,31.9022,-106.5806,1.0,DFO,OIL,7.2,789.0,161.0,0.53,0.17,64.5,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,161.0,0.0,0.0,0.002552638254693049,0.0010559006211180125,0.40062111801242234,0.0032919254658385095,0.0006717363751584284,0.0817490494296578,0.00021546261089987328
4595,4596,TX,Horse Hollow Wind Energy Center,Taylor,32.1903,-100.0169,0.0,WND,WIND,735.5,0.0,1845113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845113.8,0.0,0.0,0.0,0.0,0.0,1845113.8,0.0,1845113.8,0.0,0.2863758385095096,0.0,0.0,0.0,,,
4596,4597,TX,Houston Chemical Complex Battleground,Harris,29.7314,-95.0839,1.0,NG,GAS,316.4,18212507.4,1811287.8,568.57,30.04,1034481.9,0.0,0.0,1798677.2,0.0,0.0,0.0,0.0,0.0,0.0,12610.5,0.0,1811287.8,0.0,1811287.8,0.0,0.0,0.653501939629046,1.6584885074586157e-05,0.5711306066324744,0.00031390373191935594,3.121865581232379e-05,0.05680063031848103,1.6494159392901606e-06
4597,4598,TX,Hueco Mountain Wind Ranch,Hudspeth,31.7044,-105.9858,0.0,WND,WIND,1.3,0.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,799.0,0.0,0.07016157358623112,0.0,0.0,0.0,,,
4598,4599,TX,Inadale Wind Farm LLC,Nolan,32.4969,-100.5797,0.0,WND,WIND,197.0,0.0,384481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384481.0,0.0,0.0,0.0,0.0,0.0,384481.0,0.0,384481.0,0.0,0.2227945437266764,0.0,0.0,0.0,,,
4599,4600,TX,Ingleside Cogeneration,San Patricio,27.8827,-97.2429,1.0,NG,GAS,548.2,22692824.3,2782450.8,668.48,35.68,1231745.3,0.0,0.0,2729217.1,0.0,0.0,0.0,0.0,0.0,0.0,53233.7,0.0,2782450.8,0.0,2782450.8,0.0,0.0,0.579407825361207,1.2823227638023287e-05,0.44268358671427366,0.0002402486326083466,2.9457770049363138e-05,0.054279065651603356,1.5723031883695498e-06
4600,4601,TX,Inks,Burnet,30.7633,-98.4603,0.0,WAT,HYDRO,15.0,0.0,2272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.0,0.0,2272.0,0.0,0.017290715372907155,0.0,0.0,0.0,,,
4601,4602,TX,International Paper Texarkana Mill,Cass,33.2553,-94.0696,1.0,BLQ,BIOMASS,65.0,2537231.5,389069.8,215.33,506.29,21104.7,0.0,259.8,47527.5,0.0,0.0,341282.6,0.0,0.0,0.0,0.0,0.0,47787.3,341282.6,389069.8,0.0,0.0,0.6832978573937478,0.0013012832144771967,0.05424399426529636,0.00055344825015974,8.486809343175821e-05,0.008318003303994926,0.00019954426704855274
4602,4603,TX,J K Spruce,Bexar,29.3091,-98.3205,1.0,SUB,COAL,1444.0,75099538.0,6601370.0,3497.51,1289.06,7747656.1,6591547.4,0.0,9822.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6601370.0,0.0,6601370.0,0.0,0.9985120361379533,0.521870533399107,0.0001952715875643995,1.1736436679052984,0.0005298157806637108,4.657165800407454e-05,0.10316516327969953,1.716468615292946e-05
4603,4604,TX,J Robert Massengale,Lubbock,33.6039,-101.8408,1.0,NG,GAS,107.0,2502940.7,314256.0,53.79,0.75,148902.8,0.0,0.0,314256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314256.0,0.0,314256.0,0.0,0.0,0.33527077198822175,2.3865892775316937e-06,0.4738264344992617,0.00017116618298457307,2.149072089482583e-05,0.059491141759770806,2.9964753060270264e-07
4604,4605,TX,J T Deely,Bexar,29.3072,-98.3228,1.0,SUB,COAL,932.0,62262717.9,5557492.0,4300.33,21210.08,6423342.0,5552227.8,0.0,5264.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5557492.0,0.0,5557492.0,0.0,0.999052774165037,0.6807048229368765,0.00381648412629294,1.155798694806938,0.0007737896878663973,6.906749568669247e-05,0.10316513985651114,0.00034065457974490385
4605,4606,TX,Jack County,Jack,33.101,-97.9574,1.0,NG,GAS,1280.0,22463873.0,3128138.0,209.25,6.74,1336351.9,0.0,0.0,3128138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3128138.0,0.0,3128138.0,0.0,0.0,0.27897920234018264,2.1546364003122625e-06,0.4272036272057051,6.689282889693485e-05,9.31495650816758e-06,0.059488935857142704,3.00037308793546e-07
4606,4607,TX,Jameson Gas Processing Plant,Coke,32.05,-100.6917,1.0,NG,GAS,1.1,97845.0,10478.0,13.26,0.2,5724.4,0.0,0.0,10478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10478.0,0.0,10478.0,0.0,0.0,1.0873806558738066,1.9087612139721323e-05,0.5463256346631036,0.0012655086848635236,0.00013552046604323165,0.058504777965148955,2.0440492615872044e-06
4607,4608,TX,Johnson County,Johnson,32.3994,-97.4078,1.0,NG,GAS,282.6,11477720.3,1403951.0,189.26,3.45,682798.0,0.0,34.4,1403916.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403951.0,0.0,1403951.0,0.0,0.0,0.5671209447821436,2.457350719505168e-06,0.48634033523962017,0.00013480527454305742,1.6489337172643942e-05,0.05948899103247881,3.005823377661503e-07
4608,4609,TX,Jones,Lubbock,33.5239,-101.7392,1.0,NG,GAS,676.0,18203004.6,1697167.0,879.59,5.68,1083312.3,0.0,904.2,1696262.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697167.0,0.0,1697167.0,0.0,0.0,0.28659840993218233,3.3467537372574413e-06,0.6383062480003441,0.0005182695633370198,4.8321143642407255e-05,0.059512828997472206,3.1203639865036343e-07
4609,4610,TX,King Mountain Wind Ranch 1,Upton,31.2092,-102.2417,0.0,WND,WIND,278.0,0.0,710815.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710815.6,0.0,0.0,0.0,0.0,0.0,710815.6,0.0,710815.6,0.0,0.29188249400479616,0.0,0.0,0.0,,,
4610,4611,TX,Knox Lee,Gregg,32.3766,-94.6415,1.0,NG,GAS,501.0,4508606.8,421144.0,359.27,1.35,268215.1,0.0,0.0,421144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421144.0,0.0,421144.0,0.0,0.0,0.09595967881588421,3.205554394696351e-06,0.6368726611325342,0.0008530811313944873,7.968536976877203e-05,0.059489574473427134,2.9942730867548713e-07
4611,4612,TX,Lake Hubbard,Dallas,32.8364,-96.5464,1.0,NG,GAS,927.5,3963211.6,345775.0,74.92,5.54,239235.4,0.0,15137.3,330637.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345775.0,0.0,345775.0,0.0,0.0,0.04255744686088444,1.6021979611018725e-05,0.6918817149880703,0.0002166726917793363,1.8903860697218387e-05,0.06036402396480672,1.3978562234729026e-06
4612,4613,TX,Lamar Power Project,Lamar,33.6314,-95.589,1.0,NG,GAS,1090.8,25610302.5,3331722.0,403.87,7.68,1523536.2,0.0,0.0,3331722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3331722.0,0.0,3331722.0,0.0,0.0,0.34867396557007296,2.305114292248873e-06,0.4572819100753304,0.00012121959755345734,1.576982544427189e-05,0.05948919189845571,2.998793161463048e-07
4613,4614,TX,Langford Wind Power,Tom Green,31.1178,-100.5025,0.0,WND,WIND,150.0,0.0,453665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453665.0,0.0,0.0,0.0,0.0,0.0,453665.0,0.0,453665.0,0.0,0.34525494672754947,0.0,0.0,0.0,,,
4614,4615,TX,Laredo,Webb,27.5667,-99.5083,1.0,NG,GAS,263.6,1162096.9,128893.0,6.84,0.35,69133.8,0.0,0.0,128893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128893.0,0.0,128893.0,0.0,0.0,0.055818713146388955,2.7154306285058146e-06,0.5363658228142724,5.3067272854227926e-05,5.885911923523762e-06,0.05949056399685776,3.0117970368908135e-07
4615,4616,TX,Leon Creek,Bexar,29.3511,-98.5753,1.0,NG,GAS,418.3,497616.5,34428.0,6.13,0.15,29604.4,0.0,0.0,34428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34428.0,0.0,34428.0,0.0,0.0,0.009395498413342983,4.3569187870338096e-06,0.8598931102590914,0.00017805274776344835,1.2318723354229613e-05,0.05949240027209709,3.0143694994036574e-07
4616,4617,TX,Lewis Creek,Montgomery,30.4364,-95.5215,1.0,NG,GAS,542.8,21504776.6,1860172.0,216.46,6.45,1279299.2,0.0,0.0,1860172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860172.0,0.0,1860172.0,0.0,0.0,0.39120928855284454,3.46742129222459e-06,0.6877316721249432,0.00011636558339766431,1.0065670712431394e-05,0.0594890718371843,2.999333645716645e-07
4617,4618,TX,Lewisville,Denton,33.066,-96.9223,0.0,WAT,HYDRO,2.8,0.0,7448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7448.0,0.0,7448.0,0.0,0.3036529680365297,0.0,0.0,0.0,,,
4618,4619,TX,Limestone,Limestone,31.4219,-96.2525,1.0,LIG,COAL,1867.2,131360314.3,12767100.0,13134.07,21654.92,14372693.1,12751241.5,0.0,15858.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12767100.0,0.0,12767100.0,0.0,0.9987578620046839,0.7805438661360942,0.0016961502612182875,1.1257602039617454,0.001028743410798067,9.998506832135374e-05,0.10941427155218066,0.000164851310804149
4619,4620,TX,Little Pringle I Wind Farm,HANSFORD,35.9342,-101.54,0.0,WND,WIND,10.0,0.0,3335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.0,0.0,0.0,0.0,0.0,0.0,3335.0,0.0,3335.0,0.0,0.03807077625570776,0.0,0.0,0.0,,,
4620,4621,TX,Little Pringle II Wind Farm,HANSFORD,35.9247,-101.5414,0.0,WND,WIND,10.0,0.0,3088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088.0,0.0,0.0,0.0,0.0,0.0,3088.0,0.0,3088.0,0.0,0.03525114155251142,0.0,0.0,0.0,,,
4621,4622,TX,Llano Estacado Wind Ranch,Carson,35.4789,-101.2439,0.0,WND,WIND,80.0,0.0,203745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203745.0,0.0,0.0,0.0,0.0,0.0,203745.0,0.0,203745.0,0.0,0.2907320205479452,0.0,0.0,0.0,,,
4622,4623,TX,Lone Star,Morris,32.9217,-94.7158,1.0,NG,GAS,40.0,224155.2,17147.0,20.46,0.07,13335.2,0.0,0.0,17147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17147.0,0.0,17147.0,0.0,0.0,0.048935502283105024,4.082346766198169e-06,0.7776987228086546,0.0011932116405202076,9.127604445491338e-05,0.059490924145413536,3.122836320549334e-07
4623,4624,TX,Loraine Windpower Park LLC,Mitchell,32.4375,-100.7444,0.0,WND,WIND,100.5,0.0,198957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198957.0,0.0,0.0,0.0,0.0,0.0,198957.0,0.0,198957.0,0.0,0.2259899134464663,0.0,0.0,0.0,,,
4624,4625,TX,Lost Pines 1 Power Project,Bastrop,30.1478,-97.27,1.0,NG,GAS,595.0,22033133.8,2988243.0,184.08,6.61,1310736.2,0.0,0.0,2988243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2988243.0,0.0,2988243.0,0.0,0.0,0.5733170254403132,2.2120021698369243e-06,0.43863106179785244,6.160141594910454e-05,8.354689880746788e-06,0.059489322394983134,3.0000271681734173e-07
4625,4626,TX,Lubbock Wind Ranch,Lubbock,33.5697,-101.7653,0.0,WND,WIND,2.5,0.0,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.0,0.0,0.0,0.0,0.0,0.0,2093.0,0.0,2093.0,0.0,0.09557077625570776,0.0,0.0,0.0,,,
4626,4627,TX,Magic Valley Generating Station,Hidalgo,26.3403,-98.19,1.0,NG,GAS,801.0,20686672.9,2900303.0,343.79,6.21,1230629.4,0.0,0.0,2900303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900303.0,0.0,2900303.0,0.0,0.0,0.4133393475051163,2.141155596501469e-06,0.42431063237185906,0.00011853589090519164,1.6618912169293304e-05,0.0594889959322555,3.001932708086664e-07
4627,4628,TX,Majestic 1 Wind Farm,Carson,35.3919,-101.53,0.0,WND,WIND,79.5,0.0,311508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311508.0,0.0,0.0,0.0,0.0,0.0,311508.0,0.0,311508.0,0.0,0.44729904368053763,0.0,0.0,0.0,,,
4628,4629,TX,Marble Falls,Burnet,30.5636,-98.3211,0.0,WAT,HYDRO,44.0,0.0,20208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20208.0,0.0,20208.0,0.0,0.05242839352428393,0.0,0.0,0.0,,,
4629,4630,TX,Marshall Ford,Travis,30.3899,-97.9073,0.0,WAT,HYDRO,108.0,0.0,98628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98628.0,0.0,98628.0,0.0,0.10424911212582445,0.0,0.0,0.0,,,
4630,4631,TX,Martin Lake,Rusk,32.2597,-94.5703,1.0,LIG,COAL,2379.6,188357180.9,17666607.0,16069.6,74533.39,20612934.1,17651724.9,14882.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17666607.0,0.0,17666607.0,0.0,0.9991576141360929,0.847510488697306,0.004218885380763833,1.1667737953303654,0.0009096030720556585,8.531450684925811e-05,0.10943535044168842,0.0003957024077546066
4631,4632,TX,McAdoo Wind Energy LLC,Dickens,33.7203,-101.0061,0.0,WND,WIND,150.0,0.0,495659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495659.0,0.0,0.0,0.0,0.0,0.0,495659.0,0.0,495659.0,0.0,0.3772138508371385,0.0,0.0,0.0,,,
4632,4633,TX,MeadWestvaco Evadale,Jasper,30.3419,-94.0656,1.0,BLQ,BIOMASS,57.7,2329472.0,399477.3,209.04,442.51,10852.8,0.0,0.0,23272.8,0.0,0.0,376204.5,0.0,0.0,0.0,0.0,0.0,23272.8,376204.5,399477.3,0.0,0.0,0.7903367678830037,0.0011077225163983035,0.027167501132104376,0.0005232838011070967,8.973707346557503e-05,0.004658909830210451,0.0001899615020056047
4633,4634,TX,Mesquite Creek LFGTE Project,Comal,29.7372,-98.0228,1.0,LFG,BIOMASS,3.2,17871.0,1647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.0,1647.0,0.0,0.0,0.05875428082191781,0.0,0.0,0.0,0.0,0.0,0.0
4634,4635,TX,Mesquite Wind Power LLC,Shackelford,32.6256,-99.4928,0.0,WND,WIND,200.0,0.0,513195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513195.0,0.0,0.0,0.0,0.0,0.0,513195.0,0.0,513195.0,0.0,0.2929195205479452,0.0,0.0,0.0,,,
4635,4636,TX,Midlothian Energy Facility,Ellis,32.4302,-97.0537,1.0,NG,GAS,1734.0,23324062.3,3012329.0,162.98,7.0,1387529.9,0.0,0.0,3012329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012329.0,0.0,3012329.0,0.0,0.0,0.19831209545327666,2.32378335832507e-06,0.46061698439977833,5.4104315962831415e-05,6.987633539291309e-06,0.0594892039882778,3.001192463801642e-07
4636,4637,TX,Mont Belvieu Cogeneration Unit,Chambers,29.8389,-94.9006,1.0,NG,GAS,15.0,2374953.0,98941.0,109.25,4.07,138945.4,0.0,0.0,98941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98941.0,0.0,98941.0,0.0,0.0,0.7529756468797565,4.1135626282329875e-05,1.4043258103314096,0.0011041934081927613,4.60009103338045e-05,0.058504484088737756,1.713718124106035e-06
4637,4638,TX,Monticello,Titus,33.0917,-95.0417,1.0,SUB,COAL,1980.0,139772997.2,13447287.0,10501.39,57795.72,15296102.6,13433578.9,13708.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13447287.0,0.0,13447287.0,0.0,0.9989806047866756,0.7752921336654214,0.004297946492850193,1.1374861412565969,0.0007809300121280969,7.513175084149944e-05,0.10943531945668258,0.00041349703560624514
4638,4639,TX,Moore County,Moore,35.9667,-101.865,1.0,NG,GAS,49.0,719354.8,48763.0,40.4,0.24,42792.6,0.0,0.0,48763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48763.0,0.0,48763.0,0.0,0.0,0.11360311247786786,4.921764452556241e-06,0.8775629063019093,0.0008284970161803006,5.6161437999718634e-05,0.05948747405313761,3.3363230494882354e-07
4639,4640,TX,Morgan Creek,Mitchell,32.3358,-100.9158,1.0,NG,GAS,1224.3,1145033.5,47759.0,167.84,5.81,66989.6,0.0,0.0,47759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47759.0,0.0,47759.0,0.0,0.0,0.004453108420541866,0.00012165246341003789,1.4026591846562952,0.0035143114386817146,0.00014658086422798984,0.05850448916996752,5.074087352029438e-06
4640,4641,TX,Motiva Enterprises Port Arthur Refinery,Jefferson,29.8822,-93.9569,1.0,OG,GAS,150.5,9262778.6,635273.4,528.79,15.56,541914.1,0.0,0.0,454137.9,0.0,0.0,0.0,0.0,0.0,0.0,181135.5,0.0,635273.4,0.0,635273.4,0.0,0.0,0.4818590998043053,2.4493391349299373e-05,0.8530407537919893,0.0008323817745241654,5.708762163439813e-05,0.058504485900159595,1.6798415110558727e-06
4641,4642,TX,Mountain Creek,Dallas,32.7253,-96.9361,1.0,NG,GAS,958.3,8221608.0,705577.0,83.55,2.47,489100.8,0.0,0.0,705577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705577.0,0.0,705577.0,0.0,0.0,0.08405021353929165,3.5006810029238484e-06,0.6931926635930593,0.00011841372380335527,1.0162245633700853e-05,0.0594896764720478,3.0042784817763146e-07
4642,4643,TX,Mustang Station,Yoakum,32.9728,-102.7417,1.0,NG,GAS,521.0,15541348.9,2010427.0,324.71,4.66,924543.2,0.0,0.0,2010427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010427.0,0.0,2010427.0,0.0,0.0,0.44050057406287524,2.3179155472941818e-06,0.4598740466577498,0.00016151295222358234,2.089329581938669e-05,0.059489250640270996,2.998452727613624e-07
4643,4644,TX,Mustang Station Unit 4,Yoakum,32.9748,-102.7432,1.0,NG,GAS,340.0,872604.8,78685.0,12.91,0.26,51909.4,0.0,0.0,78685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78685.0,0.0,78685.0,0.0,0.0,0.026418546870803115,3.304314672428036e-06,0.6597115079112919,0.00016407193238863823,1.4794784534763044e-05,0.05948786896427798,2.979584801733843e-07
4644,4645,TX,NAFTA Region Olefins Complex Cogen Fac,Jefferson,29.9631,-93.8867,1.0,NG,GAS,83.2,4289534.9,515676.0,197.32,7.27,250957.0,0.0,0.0,515676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515676.0,0.0,515676.0,0.0,0.0,0.7075375395152792,1.409799951907787e-05,0.4866563501113102,0.00038264336521381644,4.600032511683259e-05,0.058504477956339736,1.694822438675111e-06
